PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired;Hand
276;34;34;Curtis;Lazar;;72;203;1995-2-2;Vernon;BC;Canada;;;0;Right
277;25;25;Adam;Lowry;;77;209;1993-3-29;Calgary;AB;Canada;The United States;;0;Left
278;11;11;Jordan;Martinook;;72;196;1992-7-25;Brandon;MB;Canada;;;0;Left
279;-1;-1;Dylan;McIlrath;;77;231;1992-4-20;Winnipeg;MB;Canada;;;0;Right
280;3;3;Josh;Morrissey;;72;194;1995-3-28;Calgary;AB;Canada;;;0;Left
281;36;36;Alex;Petrovic;;77;207;1992-3-3;Edmonton;AB;Canada;;;0;Right
282;-1;-1;Calvin;Pickard;;73;205;1992-4-15;Moncton;NB;Canada;;;0;Left
283;-1;-1;Derrick;Pouliot;;73;205;1994-1-16;Weyburn;SK;Canada;;;0;Left
284;22;22;Ryan;Pulock;;74;216;1994-10-6;Deloraine;MB;Canada;;;0;Right
285;15;15;Sam;Reinhart;;74;194;1995-11-6;Vancouver;BC;Canada;;;0;Right
286;20;20;Morgan;Rielly;;73;225;1994-3-9;Vancouver;BC;Canada;;;0;Left
287;25;25;Damon;Severson;;74;205;1994-8-7;Melville;SK;Canada;;;0;Right
288;3;3;Colton;Sissons;;73;202;1993-11-5;North Vancouver;BC;Canada;;;0;Right
289;9;9;Chandler;Stephenson;;72;209;1994-4-22;Saskatoon;SK;Canada;;;0;Left
290;16;16;Mark;Stone;;76;212;1992-5-13;Winnipeg;MB;Canada;;;0;Right
291;6;6;Shea;Theodore;;74;196;1995-8-3;Langley;BC;Canada;;;0;Left
292;-1;-1;Alex;Belzile;;72;196;1991-8-31;Saint-Éloi;QC;Canada;;;0;Right
293;-1;-1;Alexandre;Carrier;;71;174;1996-10-8;Quebec City;QC;Canada;;;0;Right
294;16;16;William;Carrier;;74;220;1994-12-20;Montreal;QC;Canada;;;0;Left
295;25;25;Phillip;Danault;;73;201;1993-2-24;Victoriaville;QC;Canada;;;0;Left
296;-1;-1;Louis;Domingue;;75;207;1992-3-6;Mont-Saint-Hilaire;QC;Canada;;;0;Right
297;1;1;Anthony;Duclair;;71;196;1995-8-26;Montreal;QC;Canada;;;0;Left
298;-1;-1;Martin;Frk;;73;209;1993-10-5;Pelhrimov;VYS;Czech Republic;;;0;Right
299;6;6;Frédérick;Gaudreau;;72;183;1993-5-1;Bromont;QC;Canada;;;0;Right
300;-1;-1;Yanni;Gourde;;69;172;1991-12-15;Saint-Narcisse;QC;Canada;;;0;Left
301;1;1;Ryan;Graves;;77;220;1995-5-21;Yarmouth;NS;Canada;;;0;Left
302;29;29;Jonathan;Huberdeau;;73;203;1993-6-4;Saint-Jérôme;QC;Canada;;;0;Left
303;-1;-1;Vladimir;Grudinin;;70;157;2003-12-9;Angarsk;IRK;Russia;;;0;Left
304;-1;-1;Max;Graham;;75;203;2004-5-21;Kelowna;BC;Canada;;;0;Left
305;17;17;Nathan;MacKinnon;;72;201;1995-9-1;Halifax;NS;Canada;;;0;Right
306;0;0;Anthony;Mantha;;77;234;1994-9-16;Longueuil;QC;Canada;;;0;Left
307;51;51;Dmitri;Buchelnikov;;71;173;2003-9-6;Nizhny Tagil;SVE;Russia;;;0;Right
308;-1;-1;Liam;O'Brien;;73;214;1994-7-29;Halifax;NS;Canada;;;0;Left
309;-1;-1;Jean-Gabriel;Pageau;;71;181;1992-11-11;Ottawa;ON;Canada;;;0;Right
310;-1;-1;Nikita;Yevseyev;;73;187;2004-5-10;Almetyevsk;TAT;Russia;;;0;Left
311;45;45;Calle;Odelius;;73;189;2004-5-30;Södertälje;STO;Sweden;;;0;Left
312;50;25;Filip;Bystedt;;74;194;2004-2-4;Linköping;ÖST;Sweden;;;0;Left
313;-1;-1;Lucas;Forsell;;72;161;2003-9-5;Fagersta;VäS;Sweden;;;0;Right
314;22;22;Jonathan;Lekkerimäki;;71;193;2004-7-24;Huddinge;STO;Sweden;;;0;Right
315;-1;-1;Timofei;Obvintsev;;75;179;2005-1-6;Yekaterinburg;SVE;Russia;;;0;Left
316;39;39;Fabian;Wagner;;72;176;2004-5-7;Nyköping;SöD;Sweden;;;0;Left
317;0;0;Liam;Öhgren;;73;191;2004-1-28;Stockholm;STO;Sweden;;;0;Left
318;21;21;Noah;Östlund;;71;177;2004-3-11;Stockholm;STO;Sweden;;;0;Left
319;57;12;Damian;Clara;;78;228;2005-1-13;Brunico;TRE;Italy;;;0;Left
320;34;34;Jack;Ahcan;;68;181;1997-5-18;Savage;MN;The United States;;;0;Left
321;-1;-1;Ryan;Poehling;;74;196;1999-1-3;Lakeville;MN;The United States;;;0;Left
322;-1;-1;Eerik;Wallenius;;76;212;2006-1-16;Salo;SOU;Finland;;;0;Left
323;-1;-1;Adam;Ginning;;76;205;2000-1-13;Linköping;ÖST;Sweden;;;0;Left
324;45;45;Oiva;Keskinen;;72;188;2004-2-28;Ylöjärvi;PIR;Finland;;;0;Left
325;-1;-1;Carl-Johan;Lerby;;71;181;1997-7-7;Stockholm;STO;Sweden;;;0;Left
326;51;15;Ilya;Nabokov;;73;179;2003-3-27;Kasli;CHE;Russia;;;0;Left
327;-1;-1;Marcus;Sylvegård;;72;190;1999-5-4;Malmö;SKå;Sweden;;;0;Right
328;-1;-1;Bulat;Shafigullin;;73;185;1999-12-29;Nizhnekamsk;TAT;Russia;;;0;Left
329;59;1;Anton;Wahlberg;;76;194;2005-7-4;Malmö;SKå;Sweden;;;0;Left
330;54;10;Daniil;Tarasov;;77;201;1999-3-27;Novokuznetsk;KEM;Russia;;;0;Left
331;36;36;Jirí;Patera;;74;218;1999-2-24;Prague;PRA;Czech Republic;;;0;Left
332;-1;-1;Connor;Ungar;;72;196;2002-1-12;Calgary;AB;Canada;;;0;Left
333;35;35;Viktor;Neuchev;;74;165;2003-10-25;Chelyabinsk;CHE;Russia;;;0;Left
334;-1;-1;Santeri;Sulku;;76;201;2004-6-13;Helsinki;UUS;Finland;Sweden;;0;Left
335;-1;-1;Sergei;Murashov;;74;172;2004-4-1;Yaroslavl;YAR;Russia;;;0;Right
336;-1;-1;Colin;Blackwell;;69;190;1993-3-28;North Andover;MA;The United States;;;0;Right
337;-1;-1;Hugh;McGing;;68;176;1998-7-11;Chicago;IL;The United States;;;0;Left
338;17;17;Shayne;Gostisbehere;Ghost Bear;71;181;1993-4-20;Margate;FL;The United States;France;;0;Left
339;-1;-1;Troy;Grosenick;;73;181;1989-8-27;Brookfield;WI;The United States;;;0;Left
340;-1;-1;Garnet;Hathaway;;75;207;1991-11-23;Kennebunkport;ME;The United States;;;0;Right
341;18;18;Noah;Cates;;73;165;1999-2-5;Stillwater;MN;The United States;;;0;Left
342;27;27;Alex;Killorn;;73;194;1989-9-14;Montreal;QC;Canada;;;0;Left
343;-1;-1;Jacob;MacDonald;;72;205;1993-2-26;Brighton;MI;The United States;;;0;Left
344;-1;-1;Alex;Turcotte;;71;185;2001-2-26;Walled Lake;MI;The United States;Canada;;0;Left
345;12;12;Alex;Newhook;;70;190;2001-1-28;St. John's;NL;Canada;;;0;Left
346;12;12;Cam;York;;71;194;2001-1-5;Anaheim;CA;The United States;;;0;Left
347;-1;-1;Joakim;Ryan;;71;185;1993-6-17;Rumson;NJ;Sweden;The United States;;0;Left
348;37;37;Chris;Wagner;;72;198;1991-5-27;Walpole;MA;The United States;;;0;Right
349;37;37;Nick;DeSimone;;74;194;1994-11-21;Amherst;NY;The United States;Italy;;0;Right
350;-1;-1;Patrick;Brown;;73;218;1992-5-29;New York;NY;The United States;;;0;Right
351;-1;-1;Yegor;Spiridonov;;74;201;2001-1-22;Magnitogorsk;CHE;Russia;;;0;Right
352;-1;-1;Charlie;Coyle;;75;218;1992-3-2;Weymouth;MA;The United States;;;0;Right
353;-1;-1;Taylor;Gauthier;;74;207;2001-2-15;Calgary;AB;Canada;;;0;Right
354;11;11;Casey;DeSmith;;72;181;1991-8-13;Raymond;NH;The United States;;;0;Left
355;11;11;Brian;Dumoulin;;76;207;1991-9-6;Biddeford;ME;The United States;;;0;Left
356;-1;-1;Joel;Hanley;;71;190;1991-6-8;Georgina;ON;Canada;;;0;Left
357;12;12;Kevin;Hayes;;77;216;1992-5-8;Boston;MA;The United States;;;0;Left
358;4;4;Chris;Kreider;;75;229;1991-4-30;Boxford;MA;The United States;;;0;Left
359;43;43;Kasper;Kulonummi;;72;194;2004-3-1;Helsinki;UUS;Finland;;;0;Right
360;33;26;Josh;Manson;;75;218;1991-10-7;Prince Albert;SK;Canada;The United States;;0;Right
361;51;51;Simon;Zether;;75;187;2005-10-18;Helsingborg;SKå;Sweden;;;0;Right
362;-1;-1;Matt;Nieto;;71;201;1992-11-5;Long Beach;CA;The United States;;;0;Left
363;52;52;Daniil;Pylenkov;;73;196;2000-9-26;Yegoryyevsk;MOS;Russia;;;0;Left
364;1;1;Evan;Rodrigues;;71;174;1993-7-28;Toronto;ON;Canada;;;0;Right
365;44;44;Chad;Ruhwedel;;71;192;1990-5-7;San Diego;CA;The United States;;;0;Right
366;18;18;Nils;Höglander;;69;185;2000-12-20;Skellefteå;VäS;Sweden;;;0;Left
367;-1;-1;Conor;Sheary;;68;176;1992-6-8;Melrose;MA;The United States;;;0;Left
368;-1;-1;Graeme;Clarke;;72;174;2001-4-24;Ottawa;ON;Canada;The United States;;0;Right
369;9;9;Trevor;van Riemsdyk;;75;192;1991-7-24;Middletown;NJ;The United States;;;0;Right
370;-1;-1;Ryan;Suzuki;;73;197;2001-5-28;London;ON;Canada;;;0;Left
371;9;9;John;Beecher;;75;216;2001-4-5;Elmira;NY;The United States;;;0;Left
372;-1;-1;Brandon;Coe;;76;202;2001-12-1;Ajax;ON;Canada;;;0;Right
373;18;18;Alexis;Lafrenière;;73;196;2001-10-11;Saint-Eustache;QC;Canada;;;0;Left
374;9;9;Jakob;Pelletier;;69;176;2001-3-7;Quebec City;QC;Canada;;;0;Left
375;10;10;Justin;Barron;;74;201;2001-11-15;Halifax;NS;Canada;;;0;Right
376;41;41;Justin;Sourdif;;71;172;2002-3-24;Surrey;BC;Canada;;;0;Right
377;55;9;Kaiden;Guhle;;74;205;2002-1-18;Sherwood Park;AB;Canada;;;0;Left
378;-1;-1;Hunter;Shepard;;73;209;1995-11-7;Grand Rapids;MN;The United States;;;0;Left
379;22;22;Anton;Lundell;;73;185;2001-10-3;Espoo;UUS;Finland;;;0;Left
380;40;40;Aku;Räty;;72;190;2001-7-5;Oulu;NOS;Finland;;;0;Right
381;19;19;Kaapo;Kakko;;75;205;2001-2-13;Turku;SOU;Finland;;;0;Left
382;-1;-1;Matt;Villalta;;76;194;1999-6-3;Kingston;ON;Canada;;;0;Left
383;19;19;Jeremy;Swayman;;75;194;1998-11-24;Anchorage;AK;The United States;;;0;Left
384;-1;-1;Henrik;Tikkanen;;79;201;2000-9-28;Lohja;UUS;Finland;;;0;Left
385;10;10;Connor;Hellebuyck;;76;207;1993-5-19;Commerce Township;MI;The United States;;;0;Left
386;-1;-1;Nick;Kempf;;74;190;2006-3-1;Morton Grove;IL;The United States;;;0;Left
387;-1;-1;Santeri;Hatakka;;73;192;2001-1-15;Riihimäki;KAN;Finland;;;0;Left
388;6;6;Justus;Annunen;;76;209;2000-3-11;Kempele;NOS;Finland;;;0;Left
389;-1;-1;Antti;Saarela;;71;183;2001-6-27;Laitila;SOU;Finland;;;0;Left
390;-1;-1;Tucker;Poolman;;74;198;1993-6-8;Chatfield;MN;The United States;;;0;Right
391;39;39;Kirill;Kirsanov;;74;220;2002-9-19;Tver;TVE;Russia;;;0;Left
392;48;48;Henri;Nikkanen;;77;216;2001-4-28;Mikkeli;SSA;Finland;;;0;Left
393;50;25;Axel;Sandin Pellikka;;71;190;2005-3-11;Gällivare;NOR;Sweden;;;0;Right
394;40;40;Bogdan;Trineyev;;75;203;2002-3-4;Voronezh;VOR;Russia;;;0;Right
395;-1;-1;Tomáš;Machu;;76;194;2003-3-2;Ostrava;MOR;Czech Republic;;;0;Right
396;12;12;Anthony;Stolarz;;78;243;1994-1-20;Edison;NJ;The United States;;;0;Left
397;29;29;Ville;Heinola;;72;181;2001-3-2;Honkajoki;SAT;Finland;;;0;Left
398;49;49;Antti;Tuomisto;;77;205;2001-1-20;Pori;SAT;Finland;;;0;Right
399;-1;-1;Dmitri;Zlodeyev;;71;183;2002-2-15;Voronezh;VOR;Russia;;;0;Left
400;34;34;Zach;Aston-Reese;ZAR;73;205;1994-8-10;New York;NY;The United States;;;0;Left
401;-1;-1;Jonny;Brodzinski;;72;205;1993-6-19;Ham Lake;MN;The United States;;;0;Right
402;46;46;Connor;Carrick;;70;198;1994-4-13;Orland Park;IL;The United States;;;0;Right
403;16;16;Connor;Clifton;;71;192;1995-4-28;Matawan;NJ;The United States;;;0;Right
404;-1;-1;J.T.;Compher;;72;190;1995-4-8;Northbrook;IL;The United States;;;0;Right
405;-1;-1;Pheonix;Copley;;76;201;1992-1-18;Meadow Lakes;AK;The United States;;;0;Left
406;-1;-1;Andrew;Copp;;73;205;1994-7-8;Ann Arbor;MI;The United States;;;0;Left
407;57;57;David;Špacek;;72;190;2003-2-18;Columbus;OH;Czech Republic;;;0;Right
408;29;29;Thatcher;Demko;;76;192;1995-12-8;San Diego;CA;The United States;Canada;;0;Left
409;-1;-1;Zeb;Forsfjäll;;70;168;2005-1-16;Skellefteå;VäS;Sweden;;;0;Left
410;-1;-1;Sheldon;Dries;;69;185;1994-4-23;Macomb Township;MI;The United States;;;0;Left
411;-1;-1;Hudson;Fasching;;75;205;1995-7-28;Burnsville;NC;The United States;;;0;Right
412;-1;-1;Massimo;Rizzo;;71;174;2001-6-13;Burnaby;BC;Canada;;;0;Left
413;3;3;Zemgus;Girgensons;;74;201;1994-1-5;Riga;RIG;Latvia;;;0;Left
414;20;20;Matt;Grzelcyk;;70;181;1994-1-5;Boston;MA;The United States;;;0;Left
415;0;0;Ryan;Hartman;;72;196;1994-9-20;Westmont;IL;The United States;;;0;Right
416;49;49;John;Hayden;;75;223;1995-2-14;Greenwich;CT;The United States;;;0;Right
417;-1;-1;Vinnie;Hinostroza;;70;176;1994-4-3;Bartlett;IL;The United States;;;0;Right
418;-1;-1;Mason;Jobst;;68;185;1994-2-17;Zionsville;IN;The United States;;;0;Left
419;15;15;Seth;Jones;;76;214;1994-10-3;Plano;TX;The United States;;;0;Right
420;-1;-1;Alex;Iafallo;;72;201;1993-12-21;Eden;NY;The United States;;;0;Left
421;-1;-1;Sean;Kuraly;;74;205;1993-1-20;Dublin;OH;The United States;;;0;Left
422;-1;-1;Kevin;Labanc;;71;185;1995-12-12;New York;NY;The United States;Slovakia;;0;Right
423;-1;-1;Vinni;Lettieri;;70;183;1995-2-6;Excelsior;MN;The United States;;;0;Right
424;44;44;Charlie;Lindgren;;73;183;1993-12-18;Lakeville;MA;The United States;;;0;Right
425;20;20;Ryan;Lomberg;;69;187;1994-12-9;Richmond Hill;ON;Canada;;;0;Left
426;-1;-1;Alex;Lyon;;73;201;1992-12-9;Baudette;MN;The United States;;;0;Left
427;22;22;Mike;Matheson;;74;187;1994-2-27;Montreal;QC;Canada;;;0;Left
428;-1;-1;Michael;McCarron;;78;231;1995-3-7;Macomb Township;MI;The United States;;;0;Right
429;-1;-1;Dakota;Mermis;;72;194;1994-1-5;Alton;IL;The United States;;;0;Left
430;1;1;Trevor;Moore;;71;194;1995-3-31;Thousand Oaks;CA;The United States;;;0;Left
431;-1;-1;Tyler;Motte;;70;192;1995-3-10;St. Clair;MI;The United States;;;0;Left
432;-1;-1;Gustav;Olofsson;;75;201;1994-12-1;Borås;VäS;Sweden;;;0;Left
433;17;17;Neal;Pionk;;72;190;1995-7-29;Grant;MN;The United States;;;0;Right
434;-1;-1;Henry;Thrun;;74;190;2001-3-12;Southborough;MA;The United States;;;0;Left
435;46;46;Jimmy;Schuldt;;73;203;1995-5-11;Minnetonka;MN;The United States;;;0;Left
436;50;50;Ryder;Rolston;;73;174;2001-10-31;Birmingham;MI;The United States;;;0;Right
437;-1;-1;Steven;Santini;;75;214;1995-3-7;Macedon;NY;The United States;;;0;Right
438;6;6;Nick;Schmaltz;;72;181;1996-2-23;Verona;WI;The United States;;;0;Right
439;-1;-1;Nick;Seeler;;74;201;1993-6-3;Eden Prairie;MN;The United States;;;0;Left
440;1;1;Brady;Skjei;;75;209;1994-3-26;Lakeville;MN;The United States;;;0;Left
441;29;29;Jaccob;Slavin;;75;207;1994-5-1;Denver;CO;The United States;;;0;Left
442;55;9;Nico;Daws;;76;212;2000-12-22;Burlington;ON;Canada;Germany;;0;Left
443;19;19;Jacob;Trouba;;75;204;1994-2-26;Rochester;MI;The United States;;;0;Right
444;42;42;Filip;Roos;;76;190;1999-1-5;Kungsbacka;VäS;Sweden;;;0;Left
445;29;29;Frankie;Vatrano;;71;196;1994-3-14;East Longmeadow;MA;The United States;;;0;Left
446;21;21;Matt;Boldy;;74;201;2001-4-5;Millis;MA;The United States;;;0;Left
447;-1;-1;Marcel;Marcel;;76;243;2003-10-31;Plzen;PLZ;Czech Republic;;;0;Left
448;18;18;Nick;Bjugstad;;78;209;1992-7-17;Chisholm;MN;The United States;;;0;Right
449;-1;-1;Travis;Boyd;;72;190;1993-9-14;Hopkins;MN;The United States;;;0;Right
450;-1;-1;Nic;Dowd;;74;196;1990-5-27;Huntsville;AL;The United States;England;;0;Right
451;-1;-1;Chase;Bradley;;71;186;2002-1-9;St. Louis;MO;The United States;Canada;;0;Left
452;6;6;Derek;Forbort;;76;207;1992-3-4;Duluth;MN;The United States;;;0;Left
453;57;57;Mac;Hollowell;;69;187;1998-9-26;Niagara Falls;ON;Canada;;;0;Right
454;-1;-1;Kevin;Gravel;;76;205;1992-3-6;Kingsford;MI;The United States;;;0;Left
455;-1;-1;Erik;Haula;;72;192;1991-3-23;Pori;SAT;Finland;;;0;Left
456;-1;-1;Justin;Holl;;76;194;1992-1-30;Spring Lake Park;MN;The United States;;;0;Right
457;17;17;Nick;Jensen;;73;205;1990-9-21;Rogers;MN;The United States;;;0;Right
458;50;25;Mattias;Hävelid;;70;185;2004-1-1;Täby;STO;Sweden;;;0;Right
459;-1;-1;Scott;Mayfield;;77;220;1992-10-14;Republic;MO;The United States;;;0;Right
460;-1;-1;Jake;McCabe;;73;212;1993-10-12;Eau Claire;WI;The United States;;;0;Left
461;-1;-1;Jaycob;Megna;;78;220;1992-12-10;Northbrook;IL;The United States;;;0;Left
462;8;8;Brock;Nelson;;76;212;1991-10-15;Winnebago;MN;The United States;;;0;Left
463;-1;-1;Nate;Schmidt;;72;192;1991-7-16;St. Cloud;MN;The United States;;;0;Left
464;8;8;Jaden;Schwartz;;70;190;1992-6-25;Wilcox;SK;Canada;;;0;Left
465;-1;-1;Jason;Zucker;;71;192;1992-1-16;Las Vegas;NV;The United States;;;0;Left
466;45;6;Lian;Bichsel;;78;234;2004-5-18;Langenthal;BE;Switzerland;;;0;Left
467;-1;-1;Artyom;Manukyan;;67;154;1998-6-9;Omsk;OMS;Russia;Armenia;;0;Right
468;-1;-1;Parker;Foo;Jiang Fu;73;198;1998-9-12;Edmonton;AB;China;Canada;;0;Left
469;-1;-1;Olle;Lycksell;;71;176;1999-8-24;Oskarshamn;KAL;Sweden;;;0;Left
470;-1;-1;Nick;Perbix;;74;192;1998-6-15;Elk River;MN;The United States;;;0;Right
471;-1;-1;Carson;Meyer;;71;183;1997-8-18;Powell;OH;The United States;;;0;Right
472;-1;-1;Ben;Hutton;;75;201;1993-4-20;Prescott;ON;Canada;;;0;Left
473;-1;-1;Vitali;Kravtsov;;74;187;1999-12-23;Vladivostok;PRI;Russia;;;0;Left
474;41;41;Sampo;Ranta;;74;194;2000-5-31;Naantali;SOU;Finland;;;0;Left
475;40;31;Mads;Søgaard;;79;217;2000-12-13;Aalborg;NOR;Denmark;;;0;Left
476;-1;-1;Tuomas;Uronen;;72;199;2005-3-19;Kerava;UUS;Finland;;;0;Right
477;-1;-1;Visa;Vedenpää;;74;190;2005-5-11;Oulu;NOS;Finland;;;0;Left
478;39;27;Michael;Hage;;73;194;2006-4-14;Oakville;ON;Canada;;;0;Right
479;63;63;Jordan;Frasca;;74;183;2001-7-5;Caledon;ON;Canada;;;0;Left
480;-1;-1;Miko;Matikka;;75;201;2003-10-26;Helsinki;UUS;Finland;;;0;Right
481;-1;-1;Nikita;Okhotyuk;;73;194;2000-12-4;Chelyabinsk;CHE;Russia;;;0;Left
482;-1;-1;Lucas;Edmonds;;71;179;2001-1-27;North Bay;ON;Sweden;Canada;;0;Right
483;-1;-1;Matvei;Guskov;;73;194;2001-1-30;Moscow;MOS;Russia;;;0;Left
484;49;49;Ruslan;Iskhakov;;68;170;2000-7-22;Moscow;MOS;Russia;;;0;Left
485;-1;-1;Egor;Sokolov;;75;216;2000-6-7;Yekaterinburg;SVE;Russia;;;0;Right
486;60;60;Tim;Berni;;72;181;2000-2-11;Dübendorf;ZH;Switzerland;;;0;Left
487;31;31;Janis;Moser;J.J.;73;187;2000-6-6;Zuchwil;SO;Switzerland;;;0;Left
488;36;36;Uvis;Balinskis;;72;196;1996-8-1;Ventspils;VEN;Latvia;;;0;Left
489;44;29;Jonatan;Berggren;;71;194;2000-7-16;Uppsala;UPP;Sweden;;;0;Left
490;41;41;Oskar;Bäck;;75;209;2000-3-12;Karlstad;VäR;Sweden;;;0;Left
491;-1;-1;Samuel;Fagemo;;72;201;2000-3-14;Göteborg;VäS;Sweden;;;0;Right
492;-1;-1;David;Gustafsson;;74;196;2000-4-11;Tingsryd;KRO;Sweden;;;0;Left
493;21;21;Dylan;Cozens;;75;194;2001-2-9;Whitehorse;YT;Canada;;;0;Right
494;53;53;Lukáš;Dostál;;74;197;2000-6-22;Brno;JHM;Czech Republic;;;0;Left
495;56;20;Kasper;Halttunen;;75;211;2005-6-7;Helsinki;UUS;Finland;;;0;Right
496;-1;-1;Jake;Lucchini;;72;181;1995-5-9;Trail;BC;Canada;;;0;Left
497;-1;-1;Matej;Blümel;;72;201;2000-5-31;Tabor;JIH;Czech Republic;;;0;Left
498;-1;-1;Jan;Jeník;;73;192;2000-9-15;Nymburk;STR;Czech Republic;;;0;Left
499;34;34;Ondrej;Pavel;;74;205;2000-8-29;Prague;PRA;Czech Republic;;;0;Left
500;-1;-1;Victor;Johansson;;73;172;2006-4-25;Linköping;ÖST;Sweden;;;0;Left
501;49;49;Nikita;Tolopilo;;78;229;2000-4-6;Minsk;MIN;Belarus;;;0;Left
502;-1;-1;Oliver;Johansson;;72;191;2003-7-26;Njurunda;VäS;Sweden;;;0;Left
503;8;8;Leo;Carlsson;;75;194;2004-12-26;Karlstad;VäR;Sweden;;;0;Left
504;-1;-1;Gustav;Karlsson;;73;186;2003-10-31;Lindesberg;ÖRE;Sweden;;;0;Left
505;-1;-1;Milton;Oscarson;;79;222;2003-2-18;Örebro;ÖRE;Sweden;;;0;Left
506;31;31;Moritz;Seider;;76;205;2001-4-6;Zell;BAV;Germany;;;0;Right
507;-1;-1;Aleš;Cech;;75;203;2004-6-1;Prague;PRA;Czech Republic;;;0;Left
508;29;29;Jirí;Kulich;;73;191;2004-4-14;Kadan;UST;Czech Republic;;;0;Left
509;-1;-1;Dmitri;Kostenko;;74;205;2002-9-25;Togliatti;SAM;Russia;;;0;Right
510;59;59;Marek;Alscher;;76;205;2004-4-7;Kladno;STR;Czech Republic;;;0;Left
511;-1;-1;Andrei;Buyalsky;;75;190;2000-8-18;Qostanay;KOS;Kazakhstan;;;0;Left
512;-1;-1;Anton;Malmström;;76;203;2000-3-18;Stockholm;STO;Sweden;;;0;Left
513;-1;-1;Drake;Caggiula;;70;179;1994-6-20;Pickering;ON;Canada;;;0;Left
514;0;0;Hunter;Brzustewicz;;72;190;2004-11-29;Washington;MI;The United States;;;0;Right
515;-1;-1;Nikolai;Knyzhov;;75;223;1998-3-20;Kemerovo;KEM;Russia;;;0;Left
516;-1;-1;Eric;Engstrand;;77;212;2000-5-18;Varberg;HAL;Sweden;;;0;Left
517;-1;-1;Mark;Friedman;;71;185;1995-12-25;Toronto;ON;Canada;;;0;Right
518;45;45;Albert;Johansson;;72;185;2001-1-4;Karlstad;VäR;Sweden;;;0;Left
519;-1;-1;Carl;Berglund;;74;207;2000-1-16;Stockholm;STO;Sweden;;;0;Left
520;62;62;Arttu;Kärki;;74;181;2004-12-8;Viiala;PIR;Finland;;;0;Left
521;-1;-1;Bobby;McMann;;74;209;1996-6-15;Wainwright;AB;Canada;;;0;Left
522;-1;-1;Maxim;Tsyplakov;;75;190;1998-9-19;Moscow;MOS;Russia;;;0;Left
523;-1;-1;Nick;Paul;;76;225;1995-3-20;Mississauga;ON;Canada;;;0;Left
524;-1;-1;Victor;Östman;;76;212;2000-10-3;Danderyd;STO;Sweden;;;0;Left
525;-1;-1;Andrew;Poturalski;;70;187;1994-1-14;Williamsville;NY;The United States;;;0;Right
526;-1;-1;Ryan;Schmelzer;;74;187;1993-7-28;Cleveland;OH;The United States;;;0;Right
527;46;46;Devin;Shore;;73;205;1994-7-19;Ajax;ON;Canada;Philippines;;0;Left
528;22;22;Eduard;Šalé;;73;190;2005-3-10;Brno;JHM;Czech Republic;;;0;Left
529;10;10;Simon;Holmström;;73;203;2001-5-24;Tranås;JöN;Sweden;;;0;Left
530;55;9;Jesse;Nurmi;;72;172;2005-3-7;Valkeala;KYM;Finland;;;0;Left
531;8;8;Marco;Rossi;;69;183;2001-9-23;Feldkirch;VOR;Austria;;;0;Left
532;35;35;Nick;Malík;;74;179;2002-4-26;Raleigh;NC;Czech Republic;The United States;;0;Left
533;-1;-1;Trey;Fix-Wolansky;;67;179;1999-5-26;Edmonton;AB;Canada;;;0;Right
534;-1;-1;Danil;Savunov;;70;161;2000-12-23;Sarov;NIZ;Russia;;;0;Left
535;-1;-1;Pavol;Regenda;;76;212;1999-12-7;Michalovce;KOS;Slovakia;;;0;Left
536;-1;-1;Ross;Johnston;;77;234;1994-2-18;Charlottetown;PE;Canada;;;0;Left
537;-1;-1;Zakhar;Bardakov;;74;209;2001-2-24;Seversk;TOM;Russia;;;0;Left
538;-1;-1;Petr;Hauser;;76;207;2003-9-19;Plzen;PLZ;Czech Republic;;;0;Right
539;50;50;Matyáš;Melovský;;73;190;2004-5-25;Unicov;OLO;Czech Republic;;;0;Right
540;31;31;Jake;Neighbours;;72;208;2002-3-29;Airdrie;AB;Canada;;;0;Left
541;4;4;Yegor;Zamula;;75;176;2000-3-30;Chelyabinsk;CHE;Russia;;;0;Left
542;-1;-1;Jack;Drury;;71;174;2000-2-3;Winnetka;IL;The United States;;;0;Left
543;43;43;Samuel;Ersson;;74;176;1999-10-20;Falun;DAL;Sweden;;;0;Left
544;36;36;Tyrel;Bauer;;75;207;2002-3-23;Cochrane;AB;Canada;;;0;Right
545;-1;-1;Alexander;Daryin;;71;165;2000-8-16;Yaroslavl;YAR;Russia;;;0;Right
546;38;3;Dylan;Garand;;72;172;2002-6-7;Victoria;BC;Canada;;;0;Left
547;-1;-1;Jakub;Rychlovský;;70;181;2001-8-7;Vrchlabí;KRA;Czech Republic;;;0;Left
548;51;51;Adam;Edström;;79;240;2000-10-12;Karlstad;VäR;Sweden;;;0;Left
549;62;19;Theo;Lindstein;;72;185;2005-1-5;Gävle;GäV;Sweden;;;0;Left
550;-1;-1;Ondrej;Becher;;72;176;2004-2-22;Ostrava;MOR;Czech Republic;;;0;Left
551;55;9;Michael;Hrabal;;78;209;2005-1-20;Prague;PRA;Czech Republic;;;0;Left
552;54;54;Samuel;Johannesson;;71;176;2000-12-27;Halmstad;HAL;Sweden;;;0;Right
553;20;20;Alexander;Kerfoot;;70;185;1994-8-11;West Vancouver;BC;Canada;;;0;Left
