StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
166;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;12;15
167;10;10;20;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;14;12;15;11;14;12;13;10;12;13;8;0;;12;14
168;19;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;11;13;13;13;13;13;8;10;12;9;9;10;0;;14;12
169;1;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;15;10;10;11;12;12;10;12;8;10;10;0;;12;14
170;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;12;10;10;10;10;10;10;0;;18;14
171;10;15;18;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;9;9;10;10;10;10;12;10;10;12;14;9;10;0;;17;15
172;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;13;10;10;10;10;12;10;0;;14;12
173;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;14;17
174;20;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;12;10;10;10;10;10;10;10;10;10;10;0;;13;15
175;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;12;10;10;10;10;10;10;0;;14;17
176;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;13;11;11;11;11;7;7;12;9;9;10;0;;13;15
177;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;12;10;10;10;12;12;13;13;12;11;11;0;;14;15
178;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;10;10;10;10;0;;13;16
179;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;12;10;10;10;10;10;10;0;;15;13
180;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;12;15
181;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;14;10;10;15;10;10;10;0;;14;14
182;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;10;10;10;10;10;10;10;0;;15;16
183;1;15;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;13;14;12;14;12;14;12;10;13;13;12;0;;16;14
184;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;12;10;10;10;10;10;10;0;;11;13
185;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;10;14
186;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;13;17
187;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;14;13
188;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;13;10;10;10;10;12;10;0;;10;14
189;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;10;10;10;11;10;10;10;0;;17;14
190;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;12;14
191;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;13;16
192;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;10;10;10;10;10;10;10;10;10;10;0;;13;14
193;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;10;10;10;10;10;10;10;10;10;10;0;;16;16
194;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;13;16
195;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;11;10;10;10;13;10;10;10;10;12;10;0;;12;16
196;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;12;10;10;10;10;10;10;0;;13;17
197;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;12;14
198;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;11;10;10;10;10;10;10;0;;12;15
199;1;18;20;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;14;12;14;14;11;14;14;14;13;15;15;15;0;;12;14
200;1;15;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;10;10;10;10;10;11;10;10;10;10;10;10;0;;17;14
201;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;13;10;10;10;13;10;10;10;10;10;10;0;;15;17
202;1;10;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;14;11;16;16;9;17;13;13;16;12;11;10;10;0;;12;15
203;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;16
204;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;10;10;10;10;10;0;;12;14
205;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;12;10;10;10;10;10;10;0;;11;14
206;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;10;15
207;19;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;10;11;15;11;12;11;15;15;14;15;14;10;11;0;;16;16
208;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;14;10;10;10;10;13;10;0;;15;17
209;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;13;12;12;14;14;14;14;14;13;15;12;11;0;;14;12
210;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;11;15
211;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;10;14
212;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;14
213;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;10
214;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;10;14
215;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;15
216;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;11;11;12;10;11;10;10;10;10;10;10;0;;13;15
217;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;17
218;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;10;10;13;10;10;10;10;10;10;10;10;0;;9;12
219;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;17;14
220;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;10;13
221;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;16
222;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;12;10;10;10;10;10;10;0;;18;14
223;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;10;10;10;10;10;0;;13;15
224;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;10;10;10;10;10;0;;16;12
225;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;15;13
226;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;11;10;10;10;10;10;10;0;;11;15
227;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;10;10;10;10;10;0;;12;14
228;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;12;15
229;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;14;16
230;1;15;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;13;14;13;13;14;13;11;9;12;8;10;9;0;;10;13
231;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;11;10;10;10;10;10;10;0;;13;15
232;1;10;20;18;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;14;14
233;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;14;11
234;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;13
235;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;16;16
236;10;20;16;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;14;14;13;13;12;16;13;13;16;15;14;11;0;;16;16
237;10;20;12;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;10;10;14;11;11;10;15;11;12;15;14;10;12;0;;16;16
238;1;15;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;14;10;10;10;10;13;10;0;;17;13
239;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;18;17
240;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;10;13
241;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;15;14
242;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;11;14
243;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;15;13
244;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;15;13
245;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;13;13;10;12;12;11;10;10;10;10;10;10;0;;15;17
246;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;16;14
247;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;10;14
248;1;15;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;13;10;15;12;11;12;10;10;11;10;10;10;0;;17;14
249;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;16
250;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;15;17
251;1;15;19;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;14;16;15;13;13;14;13;13;10;12;13;11;0;;18;15
252;10;20;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;12;15;14;12;15;13;12;10;10;14;10;10;10;0;;15;15
253;1;15;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;11;10;10;10;10;10;10;0;;15;17
254;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;12;10;10;10;10;10;10;0;;13;15
255;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;14;12
256;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;10;14
257;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;10;10;10;10;10;0;;13;15
258;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;12;14
259;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;14;14
260;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;11;15;13;8;8;12;13;10;10;12;10;10;10;0;;10;15
261;1;10;20;16;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;14;12;15;15;13;15;13;10;11;12;8;13;11;0;;13;15
262;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;14;18
263;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;12;14
264;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;12;15
265;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;12;15
266;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;10;10;10;10;10;0;;15;12
267;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;12;14
268;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;14;12
269;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;12;10;10;10;10;10;10;0;;18;14
270;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;13;8;8;14;12;14;10;10;10;9;10;10;10;0;;12;14
271;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;16
272;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;12;14
273;15;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;12;11;14;12;13;11;16;13;13;17;15;10;11;0;;13;13
274;15;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;11;13;13;10;12;13;15;14;14;14;13;10;13;0;;14;12
275;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;11;11;10;14;10;10;15;10;9;10;0;;15;12
276;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;16;14
277;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;13;12;10;10;10;13;10;10;10;10;10;10;0;;15;12
278;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;10;10;10;10;10;0;;14;18
279;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;16
280;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;14;12
281;10;10;19;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;10;10;10;10;10;10;10;0;;14;14
282;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;10;10;10;11;10;10;10;10;10;10;0;;14;17
283;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;11;10;10;10;10;10;10;0;;15;13
284;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;15
285;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;11;10;10;10;14;10;10;10;10;12;10;0;;12;14
286;10;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;11;10;10;11;10;10;10;10;10;10;0;;11;17
287;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;11;10;10;10;10;10;10;0;;13;16
288;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;12;14
289;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;15
290;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;11;10;11;10;10;10;10;10;10;0;;17;15
291;1;10;20;18;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;12;14
292;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;15;12
293;10;20;14;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;10;12;12;11;13;12;15;14;14;15;14;13;13;0;;14;14
294;1;14;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;13;11;14;13;11;14;9;14;11;11;13;9;0;;14;16
295;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;15
296;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;17;14
297;15;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;11;12;12;12;10;10;0;;17;15
298;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;11;14
299;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;15;18
300;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;10;10;10;10;10;0;;11;16
301;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;10;14
302;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;10;13
303;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;10;14
304;10;10;19;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;13;10;11;12;10;10;12;10;10;10;12;11;0;;13;13
305;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;13;16
306;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;8;9;13;9;9;12;11;9;11;10;10;9;9;0;;14;16
307;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;15;10
308;1;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;13;13;12;11;12;13;11;10;10;11;10;10;10;0;;10;12
309;1;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;11;10;15;10;10;13;12;11;12;10;11;11;9;0;;12;14
310;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;11;10;10;10;10;10;10;0;;16;14
311;1;10;20;19;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;16;10;14;15;12;13;8;8;11;7;12;10;0;;15;13
312;1;10;20;19;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;11;14;16;13;9;13;10;9;10;9;13;13;0;;14;13
313;10;10;19;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;12;14;11;13;10;13;14;10;12;14;12;0;;14;14
314;1;10;20;19;1;Defensive;Balanced;Passive;Aggressive;Prefers Veterans;Innovative;Balanced;13;15;15;16;15;14;14;12;15;13;10;13;14;13;0;;13;15
315;1;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;12;16;11;14;13;14;13;11;14;13;12;0;;13;11
316;10;10;17;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;12;10;10;11;11;8;8;10;7;11;10;0;;16;14
317;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Prefers Prospects;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;12;10;10;10;0;;10;10
318;1;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;16;12;15;17;12;16;12;14;11;12;11;13;13;0;;10;14
319;20;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;14;12;12;14;12;11;13;12;14;14;10;11;0;;15;13
320;5;15;20;20;1;Offensive;Balanced;Balanced;Conservative;Balanced;Balanced;Ruthless;18;17;17;16;16;18;15;18;17;16;10;17;18;17;0;;16;14
321;1;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;13;13;17;11;14;15;15;13;10;10;14;15;0;;12;14
322;1;10;20;19;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;16;11;14;14;11;15;12;10;8;8;8;12;11;0;;14;12
323;1;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;14;12;13;14;12;11;11;0;;15;14
324;1;10;20;17;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;14;16;12;14;12;10;10;10;13;10;10;0;;12;11
325;1;10;20;19;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;13;14;16;11;15;13;11;9;12;8;13;15;0;;14;12
326;1;15;20;15;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;12;12;10;12;12;10;12;10;10;10;10;10;10;11;;9;11
327;15;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;12;11;13;11;12;10;15;13;14;15;14;10;12;0;;14;13
328;1;10;20;18;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;11;13;14;13;13;12;10;10;10;11;10;13;10;0;;11;13
329;1;18;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;11;12;12;12;13;12;12;12;11;11;0;;13;14
330;1;10;20;20;1;Standard;Physical;Aggressive;Conservative;Prefers Prospects;Innovative;Balanced;14;16;15;16;16;14;16;15;15;16;10;15;15;15;0;;15;13
331;1;10;20;19;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;13;15;11;14;13;9;9;13;8;14;12;0;;12;10
332;1;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;12;13;16;12;15;15;14;13;12;10;13;15;0;;13;11
333;1;10;20;19;1;Offensive;Balanced;Balanced;Conservative;Prefers Prospects;Innovative;Balanced;6;11;13;12;11;14;10;13;12;13;10;13;13;13;0;;13;11
334;1;10;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;16;16;11;16;15;15;14;12;11;15;15;0;;12;14
